STATE,GAME_NAME,GAME_NUMBER,PRIZE_ORDER,PRIZE,PRIZE_ODDS,TOTAL_PRIZES,REMAINING_PRIZES
MA,"Cash Blast 2009","6 98720 00272 7",23,"$50 ","2,400",12,
MA,"Cash Blast 2009","6 98720 00272 7",24,"$50 ","2,400",12,
MA,"Cash Blast 2009","6 98720 00272 7",25,"$50 ","2,400",12,
MA,"Cash Blast 2009","6 98720 00272 7",26,"$50 ","2,400",12,
MA,"Cash Blast 2009","6 98720 00272 7",27,"$50 ","2,400",12,
MA,"Cash Blast 2009","6 98720 00272 7",28,"$30 ","1,500",20,
MA,"Cash Blast 2009","6 98720 00272 7",29,"$30 ","1,500",20,
MA,"Cash Blast 2009","6 98720 00272 7",30,"$30 ","1,500",20,
MA,"Cash Blast 2009","6 98720 00272 7",31,"$30 ","1,500",20,
MA,"Cash Blast 2009","6 98720 00272 7",32,"$30 ","1,500",20,
MA,"Cash Blast 2009","6 98720 00272 7",33,"$20 ",750,40,
MA,"Cash Blast 2009","6 98720 00272 7",34,"$20 ",750,40,
MA,"Cash Blast 2009","6 98720 00272 7",35,"$20 ",750,40,
MA,"Cash Blast 2009","6 98720 00272 7",36,"$20 ",750,40,
MA,"Cash Blast 2009","6 98720 00272 7",37,"$20 ",750,40,
MA,"Cash Blast 2009","6 98720 00272 7",38,"$10 ",150,201,
MA,"Cash Blast 2009","6 98720 00272 7",39,"$10 ",300,100,
MA,"Cash Blast 2009","6 98720 00272 7",40,"$10 ",300,100,
MA,"Cash Blast 2009","6 98720 00272 7",41,"$10 ",300,100,
MA,"Cash Blast 2009","6 98720 00272 7",42,"$10 ",300,100,
MA,"Cash Blast 2009","6 98720 00272 7",43,"$5 ",300,100,
MA,"Cash Blast 2009","6 98720 00272 7",44,"$5 ",300,100,
MA,"Cash Blast 2009","6 98720 00272 7",45,"$5 ",300,100,
MA,"Cash Blast 2009","6 98720 00272 7",46,"$5 ",300,100,
MA,"Cash Blast 2009","6 98720 00272 7",47,"$5 ",300,100,
MA,"Cash Blast 2009","6 98720 00272 7",48,$4,60,504,
MA,"Cash Blast 2009","6 98720 00272 7",49,$4,50,604,
MA,"Cash Blast 2009","6 98720 00272 7",50,$4,50,604,
MA,"Cash Blast 2009","6 98720 00272 7",51,$4,60,504,
MA,"Cash Blast 2009","6 98720 00272 7",52,"$2 ",20,1,
MA,"Cash Blast 2009","6 98720 00272 7",53,"$2 ",27.27,1,
MA,"Cash Explosion 2007","6 98720 00162 1",1,"$20,000 ","1,008,000",40,
MA,"Cash Explosion 2007","6 98720 00162 1",2,"$10,000 ","1,008,000",40,
MA,"Cash Explosion 2007","6 98720 00162 1",3,"$10,000 ","1,008,000",40,
MA,"Cash Explosion 2007","6 98720 00162 1",4,"$2,000 ","72,000",560,
MA,"Cash Explosion 2007","6 98720 00162 1",5,"$2,000 ","72,000",560,
MA,"Cash Explosion 2007","6 98720 00162 1",6,"$400 ","14,400",2,
MA,"Cash Explosion 2007","6 98720 00162 1",7,"$400 ","18,000",2,
MA,"Cash Explosion 2007","6 98720 00162 1",8,"$400 ","18,000",2,
MA,"Cash Explosion 2007","6 98720 00162 1",9,"$400 ","18,000",2,
MA,"Cash Explosion 2007","6 98720 00162 1",10,"$400 ","18,000",2,
MA,"Cash Explosion 2007","6 98720 00162 1",11,"$100 ","2,880",14,
MA,"Cash Explosion 2007","6 98720 00162 1",12,"$100 ","2,880",14,
MA,"Cash Explosion 2007","6 98720 00162 1",13,"$100 ","3,600",11,
MA,"Cash Explosion 2007","6 98720 00162 1",14,"$100 ","3,600",11,
MA,"Cash Explosion 2007","6 98720 00162 1",15,"$100 ","4,000",10,
MA,"Cash Explosion 2007","6 98720 00162 1",16,"$50 ","1,920",21,
MA,"Cash Explosion 2007","6 98720 00162 1",17,"$50 ","2,400",16,
MA,"Cash Explosion 2007","6 98720 00162 1",18,"$50 ","2,400",16,
MA,"Cash Explosion 2007","6 98720 00162 1",19,"$50 ","2,400",16,
MA,"Cash Explosion 2007","6 98720 00162 1",20,"$50 ","2,880",14,
MA,"Cash Explosion 2007","6 98720 00162 1",21,"$25 ",500,80,
MA,"Cash Explosion 2007","6 98720 00162 1",22,"$25 ",500,80,
MA,"Cash Explosion 2007","6 98720 00162 1",23,"$25 ",500,80,
MA,"Cash Explosion 2007","6 98720 00162 1",24,"$25 ",500,80,
MA,"Cash Explosion 2007","6 98720 00162 1",25,"$25 ",500,80,
MA,"Cash Explosion 2007","6 98720 00162 1",26,"$10 ",300,134,
MA,"Cash Explosion 2007","6 98720 00162 1",27,"$10 ",300,134,
MA,"Cash Explosion 2007","6 98720 00162 1",28,"$10 ",300,134,
MA,"Cash Explosion 2007","6 98720 00162 1",29,"$10 ",150,268,
MA,"Cash Explosion 2007","6 98720 00162 1",30,"$10 ",300,134,
MA,"Cash Explosion 2007","6 98720 00162 1",31,"$5 ",375,107,
MA,"Cash Explosion 2007","6 98720 00162 1",32,"$5 ",375,107,
MA,"Cash Explosion 2007","6 98720 00162 1",33,"$5 ",375,107,
MA,"Cash Explosion 2007","6 98720 00162 1",34,"$5 ",375,107,
MA,"Cash Explosion 2007","6 98720 00162 1",35,"$5 ",375,107,
MA,"Cash Explosion 2007","6 98720 00162 1",36,"$4 ",60,672,
MA,"Cash Explosion 2007","6 98720 00162 1",37,"$4 ",50,806,
MA,"Cash Explosion 2007","6 98720 00162 1",38,"$4 ",50,806,
MA,"Cash Explosion 2007","6 98720 00162 1",39,"$4 ",60,672,
MA,"Cash Explosion 2007","6 98720 00162 1",40,"$2 ",20,2,
MA,"Cash Explosion 2007","6 98720 00162 1",41,"$2 ",25,1,
MA,"Cash To Go 2009","6 98720 00283 3",1,"$5,000 ","336,000",120,
MA,"Cash To Go 2009","6 98720 00283 3",2,"$100 ","4,500",8,
MA,"Cash To Go 2009","6 98720 00283 3",3,"$100 ","4,500",8,
MA,"Cash To Go 2009","6 98720 00283 3",4,"$100 ","4,500",8,
MA,"Cash To Go 2009","6 98720 00283 3",5,"$100 ","4,800",8,
MA,"Cash To Go 2009","6 98720 00283 3",6,"$40 ","2,400",16,
MA,"Cash To Go 2009","6 98720 00283 3",7,"$40 ","2,880",14,
MA,"Cash To Go 2009","6 98720 00283 3",8,"$40 ","3,000",13,
MA,"Cash To Go 2009","6 98720 00283 3",9,"$40 ","3,200",12,
MA,"Cash To Go 2009","6 98720 00283 3",10,"$40 ","3,200",12,
MA,"Cash To Go 2009","6 98720 00283 3",11,"$20 ","1,500",26,
MA,"Cash To Go 2009","6 98720 00283 3",12,"$20 ","1,500",26,
MA,"Cash To Go 2009","6 98720 00283 3",13,"$20 ","1,500",26,
MA,"Cash To Go 2009","6 98720 00283 3",14,"$20 ","1,500",26,
MA,"Cash To Go 2009","6 98720 00283 3",15,"$20 ","1,500",26,
MA,"Cash To Go 2009","6 98720 00283 3",16,"$10 ",500,80,
MA,"Cash To Go 2009","6 98720 00283 3",17,"$10 ",500,80,
MA,"Cash To Go 2009","6 98720 00283 3",18,"$10 ",500,80,
MA,"Cash To Go 2009","6 98720 00283 3",19,"$10 ",500,80,
MA,"Cash To Go 2009","6 98720 00283 3",20,"$10 ",500,80,
MA,"Cash To Go 2009","6 98720 00283 3",21,"$5 ",750,53,
MA,"Cash To Go 2009","6 98720 00283 3",22,"$5 ",750,53,
MA,"Cash To Go 2009","6 98720 00283 3",23,"$5 ",750,53,
MA,"Cash To Go 2009","6 98720 00283 3",24,"$5 ",750,53,
MA,"Cash To Go 2009","6 98720 00283 3",25,"$5 ",750,53,
MA,"Cash To Go 2009","6 98720 00283 3",26,"$4 ",150,268,
MA,"Cash To Go 2009","6 98720 00283 3",27,"$4 ",300,134,
MA,"Cash To Go 2009","6 98720 00283 3",28,"$4 ",150,268,
MA,"Cash To Go 2009","6 98720 00283 3",29,"$4 ",150,268,
MA,"Cash To Go 2009","6 98720 00283 3",30,"$2 ",25,1,
MA,"Cash To Go 2009","6 98720 00283 3",31,"$2 ",30,1,
MA,"Cash To Go 2009","6 98720 00283 3",32,"$1 ",11.54,3,
MA,"Cash Word 2007","6 98720 00128 7",1,"$20,000 ","1,008,000",145,
MA,"Cash Word 2007","6 98720 00128 7",2,"$5,000 ","504,000",290,
MA,"Cash Word 2007","6 98720 00128 7",3,"$500 ","36,000",4,
MA,"Cash Word 2007","6 98720 00128 7",4,"$100 ",742.27,196,
MA,"Cash Word 2007","6 98720 00128 7",5,"$20 ",46.88,3,
MA,"Cash Word 2007","6 98720 00128 7",6,"$10 ",44.12,3,
MA,"Cash Word 2007","6 98720 00128 7",7,"$5 ",12.10,12,
MA,"Cash Word 2007","6 98720 00128 7",8,"$2 ",9.38,15,
MA,"Cash Word 2009","6 98720 00288 8",1,"$20,000 ","1,008,000",100,
MA,"Cash Word 2009","6 98720 00288 8",2,"$5,000 ","504,000",200,
MA,"Cash Word 2009","6 98720 00288 8",3,"$500 ","36,000",2,
MA,"Cash Word 2009","6 98720 00288 8",4,"$100 ",742.27,135,
MA,"Cash Word 2009","6 98720 00288 8",5,"$20 ",46.88,2,
MA,"Cash Word 2009","6 98720 00288 8",6,"$10 ",44.12,2,
MA,"Cash Word 2009","6 98720 00288 8",7,"$5 ",12.10,8,
MA,"Cash Word 2009","6 98720 00288 8",8,"$2 ",9.38,10,
MA,"Cherry Twist 2010","6 98720 00216 1",1,"$20,000 ","1,008,000",30,
MA,"Cherry Twist 2010","6 98720 00216 1",2,"$5,000 ","1,008,000",30,
MA,"Cherry Twist 2010","6 98720 00216 1",3,"$5,000 ","1,008,000",30,
MA,"Cherry Twist 2010","6 98720 00216 1",4,"$1,000 ","36,000",840,
MA,"Cherry Twist 2010","6 98720 00216 1",5,"$1,000 ","36,000",840,
MA,"Cherry Twist 2010","6 98720 00216 1",6,"$1,000 ","72,000",420,
MA,"Cherry Twist 2010","6 98720 00216 1",7,"$400 ","14,400",2,
MA,"Cherry Twist 2010","6 98720 00216 1",8,"$400 ","18,000",1,
MA,"Cherry Twist 2010","6 98720 00216 1",9,"$400 ","24,000",1,
MA,"Cherry Twist 2010","6 98720 00216 1",10,"$400 ","24,000",1,
MA,"Cherry Twist 2010","6 98720 00216 1",11,"$400 ","24,000",1,
MA,"Cherry Twist 2010","6 98720 00216 1",12,"$100 ","3,200",9,
MA,"Cherry Twist 2010","6 98720 00216 1",13,"$100 ","3,600",8,
MA,"Cherry Twist 2010","6 98720 00216 1",14,"$100 ","3,600",8,
MA,"Cherry Twist 2010","6 98720 00216 1",15,"$100 ","3,600",8,
MA,"Cherry Twist 2010","6 98720 00216 1",16,"$100 ","4,000",7,
MA,"Cherry Twist 2010","6 98720 00216 1",17,"$50 ","2,057.14",14,
MA,"Cherry Twist 2010","6 98720 00216 1",18,"$50 ","2,057.14",14,
MA,"Cherry Twist 2010","6 98720 00216 1",19,"$50 ","1,920",15,
MA,"Cherry Twist 2010","6 98720 00216 1",20,"$50 ","1,920",15,
MA,"Cherry Twist 2010","6 98720 00216 1",21,"$50 ","1,920",15,
MA,"Cherry Twist 2010","6 98720 00216 1",22,"$25 ",500,60,
MA,"Cherry Twist 2010","6 98720 00216 1",23,"$25 ",500,60,
MA,"Cherry Twist 2010","6 98720 00216 1",24,"$25 ",500,60,
MA,"Cherry Twist 2010","6 98720 00216 1",25,"$25 ",500,60,
MA,"Cherry Twist 2010","6 98720 00216 1",26,"$25 ",500,60,
MA,"Cherry Twist 2010","6 98720 00216 1",27,"$10 ",300,100,
MA,"Cherry Twist 2010","6 98720 00216 1",28,"$10 ",300,100,
MA,"Cherry Twist 2010","6 98720 00216 1",29,"$10 ",300,100,
MA,"Cherry Twist 2010","6 98720 00216 1",30,"$10 ",150,201,
MA,"Cherry Twist 2010","6 98720 00216 1",31,"$10 ",300,100,
MA,"Cherry Twist 2010","6 98720 00216 1",32,"$5 ",375,80,
MA,"Cherry Twist 2010","6 98720 00216 1",33,"$5 ",375,80,
MA,"Cherry Twist 2010","6 98720 00216 1",34,"$5 ",375,80,
MA,"Cherry Twist 2010","6 98720 00216 1",35,"$5 ",375,80,
MA,"Cherry Twist 2010","6 98720 00216 1",36,"$5 ",375,80,
MA,"Cherry Twist 2010","6 98720 00216 1",37,"$4 ",60,504,
MA,"Cherry Twist 2010","6 98720 00216 1",38,"$4 ",50,604,
MA,"Cherry Twist 2010","6 98720 00216 1",39,"$4 ",50,604,
MA,"Cherry Twist 2010","6 98720 00216 1",40,"$4 ",60,504,
MA,"Cherry Twist 2010","6 98720 00216 1",41,"$2 ",20,1,
MA,"Cherry Twist 2010","6 98720 00216 1",42,"$2 ",25,1,
MA,"Clover Cash 2009","6 98720 00267 3",1,"$25,000 ","252,000",120,
MA,"Clover Cash 2009","6 98720 00267 3",2,"$1,000 ","144,000",210,
MA,"Clover Cash 2009","6 98720 00267 3",3,"$1,000 ","144,000",210,
MA,"Clover Cash 2009","6 98720 00267 3",4,"$1,000 ","144,000",210,
MA,"Clover Cash 2009","6 98720 00267 3",5,"$1,000 ","144,000",210,
MA,"Clover Cash 2009","6 98720 00267 3",6,"$400 ","14,400",2,
MA,"Clover Cash 2009","6 98720 00267 3",7,"$400 ","14,400",2,
MA,"Clover Cash 2009","6 98720 00267 3",8,"$400 ","14,400",2,
MA,"Clover Cash 2009","6 98720 00267 3",9,"$400 ","14,400",2,
MA,"Clover Cash 2009","6 98720 00267 3",10,"$400 ","14,400",2,
MA,"Clover Cash 2009","6 98720 00267 3",11,"$100 ","2,400",12,
MA,"Clover Cash 2009","6 98720 00267 3",12,"$100 ","2,400",12,
MA,"Clover Cash 2009","6 98720 00267 3",13,"$100 ","2,400",12,
MA,"Clover Cash 2009","6 98720 00267 3",14,"$100 ","2,400",12,
MA,"Clover Cash 2009","6 98720 00267 3",15,"$100 ","2,400",12,
MA,"Clover Cash 2009","6 98720 00267 3",16,"$40 ","1,500",20,
MA,"Clover Cash 2009","6 98720 00267 3",17,"$40 ","1,500",20,
MA,"Clover Cash 2009","6 98720 00267 3",18,"$40 ","1,500",20,
MA,"Clover Cash 2009","6 98720 00267 3",19,"$40 ","1,500",20,
MA,"Clover Cash 2009","6 98720 00267 3",20,"$40 ","1,500",20,
MA,"Clover Cash 2009","6 98720 00267 3",21,"$20 ",500,60,
MA,"Clover Cash 2009","6 98720 00267 3",22,"$20 ",750,40,
MA,"Clover Cash 2009","6 98720 00267 3",23,"$20 ",750,40,
MA,"Clover Cash 2009","6 98720 00267 3",24,"$20 ",750,40,
MA,"Clover Cash 2009","6 98720 00267 3",25,"$20 ","1,500",20,
MA,"Clover Cash 2009","6 98720 00267 3",26,"$10 ",150,201,
MA,"Clover Cash 2009","6 98720 00267 3",27,"$10 ",300,100,
MA,"Clover Cash 2009","6 98720 00267 3",28,"$10 ",300,100,
MA,"Clover Cash 2009","6 98720 00267 3",29,"$10 ",300,100,
MA,"Clover Cash 2009","6 98720 00267 3",30,"$10 ",300,100,
MA,"Clover Cash 2009","6 98720 00267 3",31,"$5 ",500,60,
MA,"Clover Cash 2009","6 98720 00267 3",32,"$5 ",500,60,
MA,"Clover Cash 2009","6 98720 00267 3",33,"$5 ",500,60,
MA,"Clover Cash 2009","6 98720 00267 3",34,"$5 ",500,60,
MA,"Clover Cash 2009","6 98720 00267 3",35,"$5 ",500,60,
MA,"Clover Cash 2009","6 98720 00267 3",36,"$4 ",60,504,
MA,"Clover Cash 2009","6 98720 00267 3",37,"$4 ",50,604,
MA,"Clover Cash 2009","6 98720 00267 3",38,"$4 ",50,604,
MA,"Clover Cash 2009","6 98720 00267 3",39,"$4 ",60,504,
MA,"Clover Cash 2009","6 98720 00267 3",40,"$2 ",20,1,
MA,"Clover Cash 2009","6 98720 00267 3",41,"$2 ",25,1,
MA,"Cool 7’s 2009","6 98720 00254 3",1,"$5,000 ","201,600",150,
MA,"Cool 7’s 2009","6 98720 00254 3",2,"$100 ","4,800",6,
MA,"Cool 7’s 2009","6 98720 00254 3",3,"$100 ","6,000",5,
MA,"Cool 7’s 2009","6 98720 00254 3",4,"$100 ","4,800",6,
MA,"Cool 7’s 2009","6 98720 00254 3",5,"$100 ","4,800",6,
MA,"Cool 7’s 2009","6 98720 00254 3",6,"$40 ","2,400",12,
MA,"Cool 7’s 2009","6 98720 00254 3",7,"$40 ","2,880",10,
MA,"Cool 7’s 2009","6 98720 00254 3",8,"$40 ","3,000",10,
MA,"Cool 7’s 2009","6 98720 00254 3",9,"$40 ","3,200",9,
MA,"Cool 7’s 2009","6 98720 00254 3",10,"$40 ","3,200",9,
MA,"Cool 7’s 2009","6 98720 00254 3",11,"$20 ","1,500",20,
MA,"Cool 7’s 2009","6 98720 00254 3",12,"$20 ","1,500",20,
MA,"Cool 7’s 2009","6 98720 00254 3",13,"$20 ","1,500",20,
MA,"Cool 7’s 2009","6 98720 00254 3",14,"$20 ","1,500",20,
MA,"Cool 7’s 2009","6 98720 00254 3",15,"$20 ","1,500",20,
MA,"Cool 7’s 2009","6 98720 00254 3",16,"$10 ",500,60,
MA,"Cool 7’s 2009","6 98720 00254 3",17,"$10 ",500,60,
MA,"Cool 7’s 2009","6 98720 00254 3",18,"$10 ",500,60,
MA,"Cool 7’s 2009","6 98720 00254 3",19,"$10 ",500,60,
MA,"Cool 7’s 2009","6 98720 00254 3",20,"$10 ",500,60,
MA,"Cool 7’s 2009","6 98720 00254 3",21,"$5 ",750,40,
MA,"Cool 7’s 2009","6 98720 00254 3",22,"$5 ",750,40,
MA,"Cool 7’s 2009","6 98720 00254 3",23,"$5 ",750,40,
MA,"Cool 7’s 2009","6 98720 00254 3",24,"$5 ",750,40,
MA,"Cool 7’s 2009","6 98720 00254 3",25,"$5 ",750,40,
MA,"Cool 7’s 2009","6 98720 00254 3",26,"$4 ",150,201,
MA,"Cool 7’s 2009","6 98720 00254 3",27,"$4 ",300,100,
MA,"Cool 7’s 2009","6 98720 00254 3",28,"$4 ",150,201,
MA,"Cool 7’s 2009","6 98720 00254 3",29,"$4 ",150,201,
MA,"Cool 7’s 2009","6 98720 00254 3",30,"$2 ",25,1,
MA,"Cool 7’s 2009","6 98720 00254 3",31,"$2 ",30,1,
MA,"Cool 7’s 2009","6 98720 00254 3",32,"$1 ",11.54,2,
MA,"Daily Double 2006","6 98720 00154 6",1,"$10,000 ","1,008,000",40,
MA,"Daily Double 2006","6 98720 00154 6",2,"$2,000 ","144,000",0,
MA,"Daily Double 2006","6 98720 00154 6",3,"$400 ","24,000",1,
MA,"Daily Double 2006","6 98720 00154 6",4,"$200 ","28,800",1,
MA,"Daily Double 2006","6 98720 00154 6",5,"$40 ","1,500",26,
MA,"Deck the Halls 2007","6 98720 00142 3",1,"$5,000 ","252,000",80,
MA,"Deck the Halls 2007","6 98720 00142 3",2,"$100 ","4,500",4,
MA,"Deck the Halls 2007","6 98720 00142 3",3,"$100 ","4,500",4,
MA,"Deck the Halls 2007","6 98720 00142 3",4,"$100 ","4,500",4,
MA,"Deck the Halls 2007","6 98720 00142 3",5,"$100 ","4,235.29",4,
MA,"Deck the Halls 2007","6 98720 00142 3",6,"$40 ","3,200",6,
MA,"Deck the Halls 2007","6 98720 00142 3",7,"$40 ","3,200",6,
MA,"Deck the Halls 2007","6 98720 00142 3",8,"$40 ","3,200",6,
MA,"Deck the Halls 2007","6 98720 00142 3",9,"$40 ","3,200",6,
MA,"Deck the Halls 2007","6 98720 00142 3",10,"$40 ","3,200",6,
MA,"Deck the Halls 2007","6 98720 00142 3",11,"$20 ","1,500",13,
MA,"Deck the Halls 2007","6 98720 00142 3",12,"$20 ","1,500",13,
MA,"Deck the Halls 2007","6 98720 00142 3",13,"$20 ","1,500",13,
MA,"Deck the Halls 2007","6 98720 00142 3",14,"$20 ","1,500",13,
MA,"Deck the Halls 2007","6 98720 00142 3",15,"$20 ","1,500",13,
MA,"Deck the Halls 2007","6 98720 00142 3",16,"$10 ",500,40,
MA,"Deck the Halls 2007","6 98720 00142 3",17,"$10 ",500,40,
MA,"Deck the Halls 2007","6 98720 00142 3",18,"$10 ",500,40,
MA,"Deck the Halls 2007","6 98720 00142 3",19,"$10 ",500,40,
MA,"Deck the Halls 2007","6 98720 00142 3",20,"$10 ",500,40,
MA,"Deck the Halls 2007","6 98720 00142 3",21,"$5 ",750,26,
MA,"Deck the Halls 2007","6 98720 00142 3",22,"$5 ",750,26,
MA,"Deck the Halls 2007","6 98720 00142 3",23,"$5 ",750,26,
MA,"Deck the Halls 2007","6 98720 00142 3",24,"$5 ",750,26,
MA,"Deck the Halls 2007","6 98720 00142 3",25,"$5 ",750,26,
MA,"Deck the Halls 2007","6 98720 00142 3",26,"$4 ",150,134,
MA,"Deck the Halls 2007","6 98720 00142 3",27,"$4 ",300,67,
MA,"Deck the Halls 2007","6 98720 00142 3",28,"$4 ",150,134,
MA,"Deck the Halls 2007","6 98720 00142 3",29,"$4 ",150,134,
MA,"Deck the Halls 2007","6 98720 00142 3",30,"$2 ",25,806,
MA,"Deck the Halls 2007","6 98720 00142 3",31,"$2 ",30,672,
MA,"Deck the Halls 2007","6 98720 00142 3",32,"$1 ",11.54,1,
MA,"Diamond Bingo 2010","6 98720 00279 6",1,"$20,000 ","1,008,000",40,
MA,"Diamond Bingo 2010","6 98720 00279 6",2,"$2,000 ","72,000",560,
MA,"Diamond Bingo 2010","6 98720 00279 6",3,"$1,000 ","36,000",1,
MA,"Diamond Bingo 2010","6 98720 00279 6",4,"$500 ","16,000",2,
MA,"Diamond Bingo 2010","6 98720 00279 6",5,"$250 ","36,000",1,
MA,"Diamond Bingo 2010","6 98720 00279 6",6,"$250 ","36,000",1,
MA,"Diamond Bingo 2010","6 98720 00279 6",7,"$250 ","36,000",1,
MA,"Diamond Bingo 2010","6 98720 00279 6",8,"$200 ","14,400",2,
MA,"Diamond Bingo 2010","6 98720 00279 6",9,"$200 ","28,800",1,
MA,"Diamond Bingo 2010","6 98720 00279 6",10,"$150 ","14,400",2,
MA,"Diamond Bingo 2010","6 98720 00279 6",11,"$150 ","14,400",2,
MA,"Diamond Bingo 2010","6 98720 00279 6",12,"$100 ",800,50,
MA,"Diamond Bingo 2010","6 98720 00279 6",13,"$50 ",800,50,
MA,"Diamond Bingo 2010","6 98720 00279 6",14,"$30 ",800,50,
MA,"Diamond Bingo 2010","6 98720 00279 6",15,"$25 ",800,50,
MA,"Diamond Bingo 2010","6 98720 00279 6",16,"$20 ",150,268,
MA,"Diamond Bingo 2010","6 98720 00279 6",17,"$15 ",150,268,
MA,"Diamond Bingo 2010","6 98720 00279 6",18,"$10 ",150,268,
MA,"Diamond Bingo 2010","6 98720 00279 6",19,"$10 ",75,537,
MA,"Diamond Bingo 2010","6 98720 00279 6",20,"$5 ",15,2,
MA,"Diamond Bingo 2010","6 98720 00279 6",21,"$3 ",37.50,1,
MA,"Diamond Bingo 2010","6 98720 00279 6",22,"$2 ",10.71,3,
MA,"Diamond Doubler 2008","6 98720 00230 7",1,"$20,000 ","1,008,000",30,
MA,"Diamond Doubler 2008","6 98720 00230 7",2,"$20,000 ","1,008,000",30,
MA,"Diamond Doubler 2008","6 98720 00230 7",3,"$4,000 ","504,000",60,
MA,"Diamond Doubler 2008","6 98720 00230 7",4,"$4,000 ","504,000",60,
MA,"Diamond Doubler 2008","6 98720 00230 7",5,"$4,000 ","1,008,000",30,
MA,"Diamond Doubler 2008","6 98720 00230 7",6,"$2,000 ","144,000",210,
MA,"Diamond Doubler 2008","6 98720 00230 7",7,"$2,000 ","144,000",210,
MA,"Diamond Doubler 2008","6 98720 00230 7",8,"$2,000 ","144,000",210,
MA,"Diamond Doubler 2008","6 98720 00230 7",9,"$400 ","24,000",1,
MA,"Diamond Doubler 2008","6 98720 00230 7",10,"$400 ","24,000",1,
MA,"Diamond Doubler 2008","6 98720 00230 7",11,"$400 ","24,000",1,
MA,"Diamond Doubler 2008","6 98720 00230 7",12,"$400 ","24,000",1,
MA,"Diamond Doubler 2008","6 98720 00230 7",13,"$400 ","24,000",1,
MA,"Diamond Doubler 2008","6 98720 00230 7",14,"$200 ","28,800",1,
MA,"Diamond Doubler 2008","6 98720 00230 7",15,"$200 ","28,800",1,
MA,"Diamond Doubler 2008","6 98720 00230 7",16,"$200 ","28,800",1,
MA,"Diamond Doubler 2008","6 98720 00230 7",17,"$200 ","28,800",1,
MA,"Diamond Doubler 2008","6 98720 00230 7",18,"$200 ","28,800",1,
MA,"Diamond Doubler 2008","6 98720 00230 7",19,"$100 ","4,000",7,
MA,"Diamond Doubler 2008","6 98720 00230 7",20,"$100 ","4,800",6,
MA,"Diamond Doubler 2008","6 98720 00230 7",21,"$100 ","4,800",6,
MA,"Diamond Doubler 2008","6 98720 00230 7",22,"$100 ","4,800",6,
MA,"Diamond Doubler 2008","6 98720 00230 7",23,"$100 ","6,000",5,
MA,"Diamond Doubler 2008","6 98720 00230 7",24,"$50 ","1,600",18,
MA,"Diamond Doubler 2008","6 98720 00230 7",25,"$50 ","1,600",18,
MA,"Diamond Doubler 2008","6 98720 00230 7",26,"$50 ","1,800",16,
MA,"Diamond Doubler 2008","6 98720 00230 7",27,"$50 ","2,250",13,
MA,"Diamond Doubler 2008","6 98720 00230 7",28,"$50 ","2,250",13,
MA,"Diamond Doubler 2008","6 98720 00230 7",29,"$40 ","1,500",20,
MA,"Diamond Doubler 2008","6 98720 00230 7",30,"$40 ","1,500",20,
MA,"Diamond Doubler 2008","6 98720 00230 7",31,"$40 ","1,500",20,
MA,"Diamond Doubler 2008","6 98720 00230 7",32,"$40 ","1,500",20,
MA,"Diamond Doubler 2008","6 98720 00230 7",33,"$40 ","1,500",20,
MA,"Diamond Doubler 2008","6 98720 00230 7",34,"$20 ",750,40,
MA,"Diamond Doubler 2008","6 98720 00230 7",35,"$20 ",750,40,
MA,"Diamond Doubler 2008","6 98720 00230 7",36,"$20 ",750,40,
MA,"Diamond Doubler 2008","6 98720 00230 7",37,"$20 ",750,40,
MA,"Diamond Doubler 2008","6 98720 00230 7",38,"$20 ",750,40,
MA,"Diamond Doubler 2008","6 98720 00230 7",39,"$10 ",300,100,
MA,"Diamond Doubler 2008","6 98720 00230 7",40,"$10 ",300,100,
MA,"Diamond Doubler 2008","6 98720 00230 7",41,"$10 ",300,100,
MA,"Diamond Doubler 2008","6 98720 00230 7",42,"$10 ",300,100,
MA,"Diamond Doubler 2008","6 98720 00230 7",43,"$10 ",300,100,
MA,"Diamond Doubler 2008","6 98720 00230 7",44,"$5 ",300,100,
MA,"Diamond Doubler 2008","6 98720 00230 7",45,"$5 ",300,100,
MA,"Diamond Doubler 2008","6 98720 00230 7",46,"$5 ",300,100,
MA,"Diamond Doubler 2008","6 98720 00230 7",47,"$5 ",300,100,
MA,"Diamond Doubler 2008","6 98720 00230 7",48,"$5 ",300,100,
MA,"Diamond Doubler 2008","6 98720 00230 7",49,"$4 ",60,504,
MA,"Diamond Doubler 2008","6 98720 00230 7",50,"$4 ",60,504,
MA,"Diamond Doubler 2008","6 98720 00230 7",51,"$4 ",60,504,
MA,"Diamond Doubler 2008","6 98720 00230 7",52,"$4 ",150,201,
MA,"Diamond Doubler 2008","6 98720 00230 7",53,"$4 ",60,504,
MA,"Diamond Doubler 2008","6 98720 00230 7",54,"$2 ",30,1,
MA,"Diamond Doubler 2008","6 98720 00230 7",55,"$2 ",60,504,
MA,"Diamond Doubler 2008","6 98720 00230 7",56,"$2 ",25,1,
MA,"Diamonds & 7s 2007","6 98720 00189 8",1,"$1,000,000 ","3,024,000",10,
MA,"Diamonds & 7s 2007","6 98720 00189 8",2,"$10,000 ","72,000",420,
MA,"Diamonds & 7s 2007","6 98720 00189 8",3,"$10,000 ","144,000",210,
MA,"Diamonds & 7s 2007","6 98720 00189 8",4,"$10,000 ","144,000",210,
MA,"Diamonds & 7s 2007","6 98720 00189 8",5,"$1,000 ","24,000",1,
